JahrMonat,Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,StartKarte,StartRegion,EndKarte,EndRegion
2023-7,Zuzug,2023,7,Ausländer,M,0,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Gotthelf,Europe,Germany,Basel,Gotthelf
2023-7,Zuzug,2023,7,Ausländer,M,0,Europa (ohne Schweiz),Ungarn,NA,NA,Schweiz,Schweiz,BS,Bachletten,Europe,Hungary,Basel,Bachletten
2023-7,Wegzug,2023,7,Ausländer,W,0,Schweiz,Schweiz,BS,Bettingen,Schweiz,Schweiz,SO,NA,Basel,Bettingen,Switzerland,Solothurn
2023-7,Wegzug,2023,7,Ausländer,M,0,Schweiz,Schweiz,BS,Matthäus,Ozeanien,Australien,Ausland,NA,Basel,Matthäus,world,Australia
2023-7,Wegzug,2023,7,Schweizer,M,0,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,GR,NA,Basel,St. Alban,Switzerland,Graubünden
2023-7,Zuzug,2023,7,Ausländer,M,0,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Hirzbrunnen,Switzerland,Basel-Landschaft,Basel,Hirzbrunnen
2023-7,Zuzug,2023,7,Schweizer,W,0,Lateinamerika und Karibik,Brasilien,NA,NA,Schweiz,Schweiz,BS,Kleinhüningen,world,Brazil,Basel,Kleinhüningen
2023-7,Zuzug,2023,7,Ausländer,M,0,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Bachletten,Europe,Germany,Basel,Bachletten
2023-7,Zuzug,2023,7,Ausländer,W,0,Europa (ohne Schweiz),Belgien,NA,NA,Schweiz,Schweiz,BS,Bachletten,Europe,Belgium,Basel,Bachletten
2023-7,Zuzug,2023,7,Ausländer,W,0,Lateinamerika und Karibik,Brasilien,NA,NA,Schweiz,Schweiz,BS,Gotthelf,world,Brazil,Basel,Gotthelf
2023-7,Zuzug,2023,7,Ausländer,W,0,Europa (ohne Schweiz),Ukraine,NA,NA,Schweiz,Schweiz,BS,Vorstädte,Europe,Ukraine,Basel,Vorstädte
2023-7,Wegzug,2023,7,Schweizer,M,0,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2023-7,Wegzug,2023,7,Ausländer,W,0,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,BL,NA,Basel,Am Ring,Switzerland,Basel-Landschaft
2023-7,Wegzug,2023,7,Schweizer,W,0,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,ZH,NA,Basel,St. Johann,Switzerland,Zürich
2023-7,Zuzug,2023,7,Ausländer,M,1,Schweiz,Schweiz,NE,NA,Schweiz,Schweiz,BS,Bachletten,Switzerland,Neuchâtel,Basel,Bachletten
2023-7,Zuzug,2023,7,Schweizer,W,1,Schweiz,Schweiz,SO,NA,Schweiz,Schweiz,BS,Iselin,Switzerland,Solothurn,Basel,Iselin
2023-7,Zuzug,2023,7,Ausländer,W,1,Asien,Iran,NA,NA,Schweiz,Schweiz,BS,Iselin,world,Iran,Basel,Iselin
2023-7,Zuzug,2023,7,Ausländer,M,1,Europa (ohne Schweiz),Portugal,NA,NA,Schweiz,Schweiz,BS,Am Ring,Europe,Portugal,Basel,Am Ring
2023-7,Wegzug,2023,7,Schweizer,W,1,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,BL,NA,Basel,St. Alban,Switzerland,Basel-Landschaft
2023-7,Wegzug,2023,7,Schweizer,W,1,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2023-7,Wegzug,2023,7,Schweizer,M,1,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,Basel,Iselin,Switzerland,Basel-Landschaft
2023-7,Wegzug,2023,7,Schweizer,W,1,Schweiz,Schweiz,BS,Breite,Europa (ohne Schweiz),Deutschland,Ausland,NA,Basel,Breite,Europe,Germany
2023-7,Wegzug,2023,7,Ausländer,M,1,Schweiz,Schweiz,BS,Bettingen,Europa (ohne Schweiz),Deutschland,Ausland,NA,Basel,Bettingen,Europe,Germany
2023-7,Wegzug,2023,7,Schweizer,M,1,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,Basel,Riehen,Switzerland,Basel-Landschaft
2023-7,Wegzug,2023,7,Ausländer,W,1,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2023-7,Wegzug,2023,7,Ausländer,M,1,Schweiz,Schweiz,BS,Klybeck,Europa (ohne Schweiz),Slowakische Republik,Ausland,NA,Basel,Klybeck,Europe,Slovakia
2023-7,Wegzug,2023,7,Schweizer,M,1,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,BL,NA,Basel,St. Alban,Switzerland,Basel-Landschaft
2023-7,Wegzug,2023,7,Ausländer,M,1,Schweiz,Schweiz,BS,Rosental,Asien,Indien,Ausland,NA,Basel,Rosental,world,India
2023-7,Zuzug,2023,7,Ausländer,W,1,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Bachletten,Europe,Germany,Basel,Bachletten
2023-7,Zuzug,2023,7,Schweizer,W,1,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Breite,Switzerland,Aargau,Basel,Breite
2023-7,Zuzug,2023,7,Ausländer,W,1,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Iselin,Europe,Germany,Basel,Iselin
2023-7,Zuzug,2023,7,Schweizer,W,1,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Bettingen,Europe,Germany,Basel,Bettingen
2023-7,Zuzug,2023,7,Schweizer,W,1,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Breite,Switzerland,Basel-Landschaft,Basel,Breite
