JahrMonat,Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,StartKarte,StartRegion,EndKarte,EndRegion
2007-2,Wegzug,2007,2,Schweizer,M,0,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,basel,Iselin,switzerland,Basel-Landschaft
2007-2,Wegzug,2007,2,Schweizer,W,0,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,BL,NA,basel,Matthäus,switzerland,Basel-Landschaft
2007-2,Wegzug,2007,2,Schweizer,W,0,Schweiz,Schweiz,BS,Matthäus,Schweiz,Schweiz,UR,NA,basel,Matthäus,switzerland,Uri
2007-2,Zuzug,2007,2,Ausländer,M,1,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Riehen,europe,Germany,basel,Riehen
2007-2,Zuzug,2007,2,Ausländer,M,1,Nordamerika,Vereinigte Staaten von Amerika,NA,NA,Schweiz,Schweiz,BS,Matthäus,world,United States of America,basel,Matthäus
2007-2,Wegzug,2007,2,Ausländer,W,1,Schweiz,Schweiz,BS,Gundeldingen,Europa (ohne Schweiz),Russland,Ausland,NA,basel,Gundeldingen,world,Russia
2007-2,Wegzug,2007,2,Ausländer,W,1,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,basel,Gundeldingen,switzerland,Basel-Landschaft
2007-2,Wegzug,2007,2,Schweizer,W,1,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,basel,Riehen,switzerland,Basel-Landschaft
2007-2,Zuzug,2007,2,Ausländer,M,1,Europa (ohne Schweiz),Grossbritannien,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,europe,United Kingdom,basel,Gundeldingen
2007-2,Zuzug,2007,2,Ausländer,W,1,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Matthäus,europe,Germany,basel,Matthäus
2007-2,Zuzug,2007,2,Schweizer,W,1,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,switzerland,Basel-Landschaft,basel,Gundeldingen
