Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,year_month
Wegzug,2005,8,Schweizer,M,5,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,5,Schweiz,Schweiz,BS,Gotthelf,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,M,5,Schweiz,Schweiz,BS,Vorstädte,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,M,5,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,M,5,Schweiz,Schweiz,BS,Hirzbrunnen,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,5,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Ausländer,W,5,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2005-8
Zuzug,2005,8,Ausländer,W,5,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2005-8
Zuzug,2005,8,Ausländer,W,5,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Rosental,2005-8
Wegzug,2005,8,Schweizer,M,5,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Ausländer,M,6,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2005-8
Wegzug,2005,8,Ausländer,M,6,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,M,6,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,W,6,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,W,6,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,6,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Ausländer,M,6,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2005-8
Zuzug,2005,8,Ausländer,W,6,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2005-8
Zuzug,2005,8,Schweizer,W,6,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2005-8
Zuzug,2005,8,Ausländer,M,6,Lateinamerika und Karibik,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2005-8
Zuzug,2005,8,Ausländer,W,6,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Ausländer,M,6,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,2005-8
Zuzug,2005,8,Ausländer,W,6,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2005-8
Zuzug,2005,8,Ausländer,W,6,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Breite,2005-8
Zuzug,2005,8,Ausländer,M,6,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Ausländer,M,6,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2005-8
Zuzug,2005,8,Ausländer,W,6,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,2005-8
Zuzug,2005,8,Schweizer,W,6,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Wegzug,2005,8,Ausländer,W,6,Schweiz,Schweiz,BS,Bruderholz,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,6,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,6,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,6,Schweiz,Schweiz,BS,Rosental,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,6,Schweiz,Schweiz,BS,Clara,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,W,6,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,6,Schweiz,Schweiz,BS,Clara,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Schweizer,M,7,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2005-8
Zuzug,2005,8,Ausländer,M,7,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2005-8
Zuzug,2005,8,Ausländer,M,7,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2005-8
Wegzug,2005,8,Schweizer,W,7,Schweiz,Schweiz,BS,Altstadt Kleinbasel,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,7,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,7,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,W,7,Schweiz,Schweiz,BS,Breite,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,7,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,7,Schweiz,Schweiz,BS,Gotthelf,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,7,Schweiz,Schweiz,BS,Bruderholz,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Ausländer,M,7,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Ausländer,M,7,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2005-8
Zuzug,2005,8,Ausländer,W,7,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,2005-8
Zuzug,2005,8,Ausländer,W,7,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2005-8
Zuzug,2005,8,Ausländer,W,7,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Ausländer,M,7,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,2005-8
Zuzug,2005,8,Schweizer,W,7,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2005-8
Wegzug,2005,8,Schweizer,M,7,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Ausländer,W,7,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Ausländer,W,8,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Schweizer,M,8,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2005-8
Zuzug,2005,8,Schweizer,W,8,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Klybeck,2005-8
Zuzug,2005,8,Schweizer,M,8,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2005-8
Zuzug,2005,8,Ausländer,W,8,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Ausländer,M,8,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2005-8
Wegzug,2005,8,Ausländer,M,8,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,W,8,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Ausländer,M,8,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2005-8
Zuzug,2005,8,Schweizer,M,8,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2005-8
Zuzug,2005,8,Ausländer,M,8,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2005-8
Zuzug,2005,8,Ausländer,W,8,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Schweizer,M,9,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Ausländer,M,9,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2005-8
Wegzug,2005,8,Schweizer,W,9,Schweiz,Schweiz,BS,Wettstein,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,M,9,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,9,Schweiz,Schweiz,BS,Breite,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,M,9,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Schweizer,W,9,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2005-8
Zuzug,2005,8,Schweizer,W,9,Afrika,NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,2005-8
Zuzug,2005,8,Ausländer,W,9,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Ausländer,W,10,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2005-8
Zuzug,2005,8,Ausländer,W,10,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Wegzug,2005,8,Schweizer,M,10,Schweiz,Schweiz,BS,Gotthelf,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,W,10,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,M,10,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,10,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,10,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Ausländer,W,10,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2005-8
Zuzug,2005,8,Schweizer,W,10,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2005-8
Zuzug,2005,8,Ausländer,W,10,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2005-8
Wegzug,2005,8,Schweizer,M,10,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,W,10,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,10,Schweiz,Schweiz,BS,Bruderholz,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,10,Schweiz,Schweiz,BS,Clara,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,W,10,Schweiz,Schweiz,BS,Breite,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Schweizer,W,11,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2005-8
Wegzug,2005,8,Ausländer,M,11,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,11,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,11,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,11,Schweiz,Schweiz,BS,Rosental,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,11,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,W,11,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Ausländer,M,11,Schweiz,Schweiz,BS,Breite,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Ausländer,M,11,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2005-8
Zuzug,2005,8,Schweizer,M,11,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2005-8
Zuzug,2005,8,Schweizer,W,11,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Breite,2005-8
Zuzug,2005,8,Ausländer,W,11,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2005-8
Zuzug,2005,8,Ausländer,M,11,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2005-8
Zuzug,2005,8,Schweizer,W,11,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2005-8
Zuzug,2005,8,Ausländer,W,11,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2005-8
Wegzug,2005,8,Ausländer,M,11,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2005-8
Wegzug,2005,8,Schweizer,M,11,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Schweizer,M,12,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Kleinhüningen,2005-8
Zuzug,2005,8,Schweizer,M,12,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,2005-8
Zuzug,2005,8,Schweizer,W,12,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2005-8
Wegzug,2005,8,Schweizer,M,12,Schweiz,Schweiz,BS,Altstadt Kleinbasel,unbekannt,NA,NA,NA,2005-8
Zuzug,2005,8,Ausländer,W,12,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2005-8
Zuzug,2005,8,Ausländer,W,12,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2005-8
