JahrMonat,Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,StartKarte,StartRegion,EndKarte,EndRegion
2015-11,Wegzug,2015,11,Schweizer,M,0,Schweiz,Schweiz,BS,Kleinhüningen,Schweiz,Schweiz,BE,NA,Basel,Kleinhüningen,Switzerland,Bern
2015-11,Wegzug,2015,11,Ausländer,W,0,Schweiz,Schweiz,BS,Matthäus,Europa (ohne Schweiz),Grossbritannien,Ausland,NA,Basel,Matthäus,Europe,United Kingdom
2015-11,Zuzug,2015,11,Ausländer,M,0,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Iselin,Switzerland,Bern,Basel,Iselin
2015-11,Zuzug,2015,11,Ausländer,W,0,Asien,Syrien,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,world,Syria,Basel,Gundeldingen
2015-11,Zuzug,2015,11,Schweizer,W,0,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Gundeldingen,Switzerland,Basel-Landschaft,Basel,Gundeldingen
2015-11,Zuzug,2015,11,Ausländer,M,0,Asien,Indien,NA,NA,Schweiz,Schweiz,BS,Clara,world,India,Basel,Clara
2015-11,Wegzug,2015,11,Schweizer,W,0,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2015-11,Wegzug,2015,11,Ausländer,W,0,Schweiz,Schweiz,BS,St. Johann,Asien,Indien,Ausland,NA,Basel,St. Johann,world,India
2015-11,Wegzug,2015,11,Schweizer,M,0,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2015-11,Wegzug,2015,11,Schweizer,W,0,Schweiz,Schweiz,BS,Wettstein,Schweiz,Schweiz,VD,NA,Basel,Wettstein,Switzerland,Vaud
2015-11,Wegzug,2015,11,Ausländer,W,0,Schweiz,Schweiz,BS,Matthäus,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,Basel,Matthäus,world,United States of America
2015-11,Wegzug,2015,11,Schweizer,M,0,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2015-11,Wegzug,2015,11,Schweizer,W,0,Schweiz,Schweiz,BS,Hirzbrunnen,Schweiz,Schweiz,AG,NA,Basel,Hirzbrunnen,Switzerland,Aargau
2015-11,Zuzug,2015,11,Ausländer,M,0,Lateinamerika und Karibik,Brasilien,NA,NA,Schweiz,Schweiz,BS,Am Ring,world,Brazil,Basel,Am Ring
2015-11,Zuzug,2015,11,Ausländer,W,0,Europa (ohne Schweiz),Frankreich,NA,NA,Schweiz,Schweiz,BS,Rosental,Europe,France,Basel,Rosental
2015-11,Zuzug,2015,11,Ausländer,W,0,Asien,Indien,NA,NA,Schweiz,Schweiz,BS,Matthäus,world,India,Basel,Matthäus
2015-11,Zuzug,2015,11,Ausländer,W,0,Europa (ohne Schweiz),Polen,NA,NA,Schweiz,Schweiz,BS,Breite,Europe,Poland,Basel,Breite
2015-11,Zuzug,2015,11,Ausländer,M,0,Asien,Vereinigte Arabische Emirate,NA,NA,Schweiz,Schweiz,BS,St. Johann,world,United Arab Emirates,Basel,St. Johann
2015-11,Zuzug,2015,11,Ausländer,M,0,Asien,Indien,NA,NA,Schweiz,Schweiz,BS,Clara,world,India,Basel,Clara
2015-11,Zuzug,2015,11,Ausländer,M,0,Asien,Indien,NA,NA,Schweiz,Schweiz,BS,Rosental,world,India,Basel,Rosental
2015-11,Zuzug,2015,11,Schweizer,M,0,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,Switzerland,Basel-Landschaft,Basel,Bachletten
2015-11,Zuzug,2015,11,Schweizer,M,0,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,Switzerland,Basel-Landschaft,Basel,Riehen
2015-11,Wegzug,2015,11,Schweizer,W,0,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,Basel,Iselin,Switzerland,Basel-Landschaft
2015-11,Wegzug,2015,11,Schweizer,W,0,Schweiz,Schweiz,BS,Gotthelf,Europa (ohne Schweiz),Ukraine,Ausland,NA,Basel,Gotthelf,Europe,Ukraine
2015-11,Wegzug,2015,11,Ausländer,M,0,Schweiz,Schweiz,BS,Iselin,NA,NA,NA,NA,Basel,Iselin,NA,NA
2015-11,Wegzug,2015,11,Ausländer,M,0,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,BL,NA,Basel,St. Alban,Switzerland,Basel-Landschaft
2015-11,Wegzug,2015,11,Schweizer,M,0,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,BL,NA,Basel,Bachletten,Switzerland,Basel-Landschaft
2015-11,Wegzug,2015,11,Schweizer,W,0,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,SO,NA,Basel,Bruderholz,Switzerland,Solothurn
2015-11,Wegzug,2015,11,Schweizer,W,0,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2015-11,Wegzug,2015,11,Schweizer,W,1,Schweiz,Schweiz,BS,Vorstädte,Schweiz,Schweiz,BL,NA,Basel,Vorstädte,Switzerland,Basel-Landschaft
2015-11,Wegzug,2015,11,Schweizer,W,1,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,AG,NA,Basel,Riehen,Switzerland,Aargau
2015-11,Zuzug,2015,11,Ausländer,M,1,Europa (ohne Schweiz),Frankreich,NA,NA,Schweiz,Schweiz,BS,St. Alban,Europe,France,Basel,St. Alban
2015-11,Zuzug,2015,11,Ausländer,M,1,Asien,Syrien,NA,NA,Schweiz,Schweiz,BS,Matthäus,world,Syria,Basel,Matthäus
2015-11,Zuzug,2015,11,Ausländer,M,1,Europa (ohne Schweiz),Slowenien,NA,NA,Schweiz,Schweiz,BS,Clara,Europe,Slovenia,Basel,Clara
2015-11,Zuzug,2015,11,Ausländer,M,1,Europa (ohne Schweiz),Polen,NA,NA,Schweiz,Schweiz,BS,St. Alban,Europe,Poland,Basel,St. Alban
2015-11,Zuzug,2015,11,Schweizer,W,1,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,Switzerland,Basel-Landschaft,Basel,Riehen
2015-11,Wegzug,2015,11,Ausländer,W,1,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Deutschland,Ausland,NA,Basel,St. Johann,Europe,Germany
