JahrMonat,Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,StartKarte,StartRegion,EndKarte,EndRegion
2003-11,Zuzug,2003,11,Ausländer,M,0,Asien,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,world,NA,Basel,Bachletten
2003-11,Zuzug,2003,11,Ausländer,M,0,Lateinamerika und Karibik,NA,NA,NA,Schweiz,Schweiz,BS,Riehen,world,NA,Basel,Riehen
2003-11,Zuzug,2003,11,Ausländer,W,0,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,Europe,NA,Basel,Gundeldingen
2003-11,Zuzug,2003,11,Schweizer,M,0,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,Europe,NA,Basel,Iselin
2003-11,Wegzug,2003,11,Ausländer,M,0,Schweiz,Schweiz,BS,Gotthelf,NA,NA,NA,NA,Basel,Gotthelf,NA,NA
2003-11,Wegzug,2003,11,Schweizer,W,0,Schweiz,Schweiz,BS,Matthäus,NA,NA,NA,NA,Basel,Matthäus,NA,NA
2003-11,Wegzug,2003,11,Schweizer,M,0,Schweiz,Schweiz,BS,Bruderholz,NA,NA,NA,NA,Basel,Bruderholz,NA,NA
2003-11,Wegzug,2003,11,Schweizer,M,0,Schweiz,Schweiz,BS,Hirzbrunnen,NA,NA,NA,NA,Basel,Hirzbrunnen,NA,NA
2003-11,Wegzug,2003,11,Schweizer,W,0,Schweiz,Schweiz,BS,Am Ring,NA,NA,NA,NA,Basel,Am Ring,NA,NA
2003-11,Wegzug,2003,11,Schweizer,W,0,Schweiz,Schweiz,BS,Bachletten,NA,NA,NA,NA,Basel,Bachletten,NA,NA
2003-11,Zuzug,2003,11,Ausländer,W,0,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Breite,Europe,NA,Basel,Breite
2003-11,Zuzug,2003,11,Ausländer,W,0,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,Switzerland,NA,Basel,Matthäus
2003-11,Zuzug,2003,11,Schweizer,W,0,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,Switzerland,NA,Basel,Bachletten
2003-11,Zuzug,2003,11,Schweizer,M,0,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,Switzerland,NA,Basel,Bachletten
2003-11,Wegzug,2003,11,Schweizer,M,0,Schweiz,Schweiz,BS,Am Ring,NA,NA,NA,NA,Basel,Am Ring,NA,NA
2003-11,Wegzug,2003,11,Schweizer,M,0,Schweiz,Schweiz,BS,Bruderholz,NA,NA,NA,NA,Basel,Bruderholz,NA,NA
2003-11,Wegzug,2003,11,Schweizer,W,0,Schweiz,Schweiz,BS,Bachletten,NA,NA,NA,NA,Basel,Bachletten,NA,NA
2003-11,Zuzug,2003,11,Ausländer,W,1,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,Europe,NA,Basel,St. Johann
2003-11,Zuzug,2003,11,Schweizer,W,1,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Rosental,Switzerland,NA,Basel,Rosental
2003-11,Zuzug,2003,11,Ausländer,W,1,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,Switzerland,NA,Basel,Iselin
2003-11,Zuzug,2003,11,Ausländer,M,1,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,Europe,NA,Basel,Gundeldingen
2003-11,Zuzug,2003,11,Schweizer,M,1,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,world,NA,Basel,Am Ring
2003-11,Wegzug,2003,11,Schweizer,M,1,Schweiz,Schweiz,BS,St. Johann,NA,NA,NA,NA,Basel,St. Johann,NA,NA
2003-11,Wegzug,2003,11,Ausländer,M,1,Schweiz,Schweiz,BS,Riehen,NA,NA,NA,NA,Basel,Riehen,NA,NA
2003-11,Wegzug,2003,11,Schweizer,W,1,Schweiz,Schweiz,BS,Breite,NA,NA,NA,NA,Basel,Breite,NA,NA
2003-11,Wegzug,2003,11,Ausländer,W,1,Schweiz,Schweiz,BS,Matthäus,NA,NA,NA,NA,Basel,Matthäus,NA,NA
2003-11,Wegzug,2003,11,Schweizer,W,1,Schweiz,Schweiz,BS,Clara,NA,NA,NA,NA,Basel,Clara,NA,NA
2003-11,Wegzug,2003,11,Ausländer,W,1,Schweiz,Schweiz,BS,Iselin,NA,NA,NA,NA,Basel,Iselin,NA,NA
2003-11,Wegzug,2003,11,Ausländer,W,1,Schweiz,Schweiz,BS,Matthäus,NA,NA,NA,NA,Basel,Matthäus,NA,NA
2003-11,Zuzug,2003,11,Ausländer,M,1,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,Switzerland,NA,Basel,St. Johann
