JahrMonat,Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,StartKarte,StartRegion,EndKarte,EndRegion
2010-12,Wegzug,2010,12,Schweizer,M,0,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,AG,NA,basel,St. Alban,switzerland,Aargau
2010-12,Wegzug,2010,12,Ausländer,W,0,Schweiz,Schweiz,BS,Riehen,Europa (ohne Schweiz),Deutschland,Ausland,NA,basel,Riehen,europe,Germany
2010-12,Wegzug,2010,12,Schweizer,W,0,Schweiz,Schweiz,BS,St. Johann,Afrika,Tansania,Ausland,NA,basel,St. Johann,world,Tanzania
2010-12,Wegzug,2010,12,Ausländer,W,0,Schweiz,Schweiz,BS,Clara,Asien,Indien,Ausland,NA,basel,Clara,world,India
2010-12,Wegzug,2010,12,Schweizer,M,0,Schweiz,Schweiz,BS,St. Alban,Europa (ohne Schweiz),Frankreich,Ausland,NA,basel,St. Alban,europe,France
2010-12,Wegzug,2010,12,Schweizer,M,0,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,BL,NA,basel,Bruderholz,switzerland,Basel-Landschaft
2010-12,Zuzug,2010,12,Ausländer,M,0,Europa (ohne Schweiz),Schweden,NA,NA,Schweiz,Schweiz,BS,St. Alban,europe,Sweden,basel,St. Alban
2010-12,Zuzug,2010,12,Ausländer,W,0,Europa (ohne Schweiz),Italien,NA,NA,Schweiz,Schweiz,BS,St. Johann,europe,Italy,basel,St. Johann
2010-12,Zuzug,2010,12,Schweizer,M,0,Nordamerika,Vereinigte Staaten von Amerika,NA,NA,Schweiz,Schweiz,BS,Riehen,world,United States of America,basel,Riehen
2010-12,Wegzug,2010,12,Schweizer,M,0,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,BL,NA,basel,Bruderholz,switzerland,Basel-Landschaft
2010-12,Wegzug,2010,12,Ausländer,M,0,Schweiz,Schweiz,BS,St. Johann,Lateinamerika und Karibik,Mexiko,Ausland,NA,basel,St. Johann,world,Mexico
2010-12,Wegzug,2010,12,Schweizer,W,0,Schweiz,Schweiz,BS,Klybeck,Schweiz,Schweiz,BL,NA,basel,Klybeck,switzerland,Basel-Landschaft
2010-12,Wegzug,2010,12,Schweizer,M,0,Schweiz,Schweiz,BS,Vorstädte,NA,NA,NA,NA,basel,Vorstädte,NA,NA
2010-12,Wegzug,2010,12,Schweizer,M,0,Schweiz,Schweiz,BS,Clara,Schweiz,Schweiz,BL,NA,basel,Clara,switzerland,Basel-Landschaft
2010-12,Wegzug,2010,12,Ausländer,M,0,Schweiz,Schweiz,BS,Klybeck,Europa (ohne Schweiz),Deutschland,Ausland,NA,basel,Klybeck,europe,Germany
2010-12,Wegzug,2010,12,Schweizer,M,0,Schweiz,Schweiz,BS,Hirzbrunnen,Schweiz,Schweiz,BL,NA,basel,Hirzbrunnen,switzerland,Basel-Landschaft
2010-12,Wegzug,2010,12,Ausländer,W,0,Schweiz,Schweiz,BS,Clara,Europa (ohne Schweiz),Spanien,Ausland,NA,basel,Clara,europe,Spain
2010-12,Wegzug,2010,12,Schweizer,W,0,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,SG,NA,basel,St. Johann,switzerland,St. Gallen
2010-12,Zuzug,2010,12,Ausländer,M,0,Europa (ohne Schweiz),Portugal,NA,NA,Schweiz,Schweiz,BS,Iselin,europe,Portugal,basel,Iselin
2010-12,Zuzug,2010,12,Schweizer,M,0,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Iselin,switzerland,Basel-Landschaft,basel,Iselin
2010-12,Zuzug,2010,12,Schweizer,M,0,Schweiz,Schweiz,SG,NA,Schweiz,Schweiz,BS,Breite,switzerland,St. Gallen,basel,Breite
