JahrMonat,Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,StartKarte,StartRegion,EndKarte,EndRegion
2023-1,Zuzug,2023,1,Schweizer,W,1,Schweiz,Schweiz,GR,NA,Schweiz,Schweiz,BS,St. Alban,Switzerland,Graubünden,Basel,St. Alban
2023-1,Wegzug,2023,1,Ausländer,M,1,Schweiz,Schweiz,BS,St. Johann,Schweiz,Schweiz,BL,NA,Basel,St. Johann,Switzerland,Basel-Landschaft
2023-1,Wegzug,2023,1,Ausländer,W,1,Schweiz,Schweiz,BS,Altstadt Kleinbasel,Ozeanien,Australien,Ausland,NA,Basel,Altstadt Kleinbasel,world,Australia
2023-1,Wegzug,2023,1,Ausländer,W,1,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,BL,NA,Basel,St. Alban,Switzerland,Basel-Landschaft
2023-1,Wegzug,2023,1,Ausländer,W,1,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,BL,NA,Basel,Rosental,Switzerland,Basel-Landschaft
2023-1,Wegzug,2023,1,Schweizer,M,1,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,SO,NA,Basel,St. Alban,Switzerland,Solothurn
2023-1,Wegzug,2023,1,Ausländer,M,1,Schweiz,Schweiz,BS,Clara,Europa (ohne Schweiz),Portugal,Ausland,NA,Basel,Clara,Europe,Portugal
2023-1,Wegzug,2023,1,Schweizer,M,1,Schweiz,Schweiz,BS,Iselin,Europa (ohne Schweiz),Deutschland,Ausland,NA,Basel,Iselin,Europe,Germany
2023-1,Zuzug,2023,1,Ausländer,W,1,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Rosental,Switzerland,Aargau,Basel,Rosental
2023-1,Zuzug,2023,1,Schweizer,M,1,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Hirzbrunnen,Switzerland,Aargau,Basel,Hirzbrunnen
2023-1,Zuzug,2023,1,Ausländer,M,1,Europa (ohne Schweiz),Niederlande,NA,NA,Schweiz,Schweiz,BS,Vorstädte,Europe,Netherlands,Basel,Vorstädte
2023-1,Zuzug,2023,1,Ausländer,W,1,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,Switzerland,Basel-Landschaft,Basel,Riehen
2023-1,Zuzug,2023,1,Ausländer,M,1,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,Europe,Germany,Basel,Altstadt Grossbasel
2023-1,Zuzug,2023,1,Ausländer,W,1,Europa (ohne Schweiz),Grossbritannien,NA,NA,Schweiz,Schweiz,BS,Iselin,Europe,United Kingdom,Basel,Iselin
2023-1,Zuzug,2023,1,Schweizer,W,1,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Breite,Switzerland,Basel-Landschaft,Basel,Breite
2023-1,Zuzug,2023,1,Ausländer,M,1,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Gotthelf,Europe,Germany,Basel,Gotthelf
2023-1,Zuzug,2023,1,Ausländer,M,1,Europa (ohne Schweiz),Spanien,NA,NA,Schweiz,Schweiz,BS,Iselin,Europe,Spain,Basel,Iselin
2023-1,Wegzug,2023,1,Schweizer,W,1,Schweiz,Schweiz,BS,Wettstein,Europa (ohne Schweiz),Frankreich,Ausland,NA,Basel,Wettstein,Europe,France
2023-1,Wegzug,2023,1,Ausländer,M,1,Schweiz,Schweiz,BS,Breite,Europa (ohne Schweiz),Deutschland,Ausland,NA,Basel,Breite,Europe,Germany
2023-1,Wegzug,2023,1,Schweizer,W,1,Schweiz,Schweiz,BS,Gundeldingen,Europa (ohne Schweiz),Frankreich,Ausland,NA,Basel,Gundeldingen,Europe,France
2023-1,Zuzug,2023,1,Schweizer,M,2,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Wettstein,Switzerland,Basel-Landschaft,Basel,Wettstein
2023-1,Zuzug,2023,1,Ausländer,M,2,Europa (ohne Schweiz),Schweden,NA,NA,Schweiz,Schweiz,BS,Kleinhüningen,Europe,Sweden,Basel,Kleinhüningen
2023-1,Zuzug,2023,1,Ausländer,W,2,NA,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,NA,NA,Basel,St. Johann
