JahrMonat,Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,StartKarte,StartRegion,EndKarte,EndRegion
2020-4,Zuzug,2020,4,Schweizer,W,0,NA,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,NA,NA,Basel,Gundeldingen
2020-4,Wegzug,2020,4,Schweizer,W,0,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,SO,NA,Basel,Breite,Switzerland,Solothurn
2020-4,Wegzug,2020,4,Schweizer,M,0,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Ausländer,W,0,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Deutschland,Ausland,NA,Basel,Rosental,Europe,Germany
2020-4,Zuzug,2020,4,Schweizer,W,0,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,Switzerland,Basel-Landschaft,Basel,Bachletten
2020-4,Zuzug,2020,4,Ausländer,W,0,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Breite,Switzerland,Basel-Landschaft,Basel,Breite
2020-4,Zuzug,2020,4,Schweizer,W,0,Schweiz,Schweiz,AI,NA,Schweiz,Schweiz,BS,Am Ring,Switzerland,Appenzell Innerrhoden,Basel,Am Ring
2020-4,Wegzug,2020,4,Schweizer,M,0,Schweiz,Schweiz,BS,Hirzbrunnen,Schweiz,Schweiz,BL,NA,Basel,Hirzbrunnen,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Ausländer,M,1,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,Basel,Iselin,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Ausländer,W,1,Schweiz,Schweiz,BS,Altstadt Kleinbasel,Europa (ohne Schweiz),Deutschland,Ausland,NA,Basel,Altstadt Kleinbasel,Europe,Germany
2020-4,Wegzug,2020,4,Schweizer,W,1,Schweiz,Schweiz,BS,Am Ring,Schweiz,Schweiz,BL,NA,Basel,Am Ring,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Schweizer,W,1,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2020-4,Zuzug,2020,4,Ausländer,W,1,Europa (ohne Schweiz),Deutschland,NA,NA,Schweiz,Schweiz,BS,Matthäus,Europe,Germany,Basel,Matthäus
2020-4,Zuzug,2020,4,Ausländer,M,1,Europa (ohne Schweiz),Rumänien,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,Europe,Romania,Basel,Gundeldingen
2020-4,Wegzug,2020,4,Schweizer,M,1,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,BL,NA,Basel,Gotthelf,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Ausländer,M,1,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,Basel,Iselin,Switzerland,Basel-Landschaft
2020-4,Zuzug,2020,4,Ausländer,M,2,Europa (ohne Schweiz),Grossbritannien,NA,NA,Schweiz,Schweiz,BS,Riehen,Europe,United Kingdom,Basel,Riehen
2020-4,Zuzug,2020,4,Schweizer,M,2,Schweiz,Schweiz,AG,NA,Schweiz,Schweiz,BS,Riehen,Switzerland,Aargau,Basel,Riehen
2020-4,Wegzug,2020,4,Schweizer,W,2,Schweiz,Schweiz,BS,Gotthelf,Schweiz,Schweiz,BL,NA,Basel,Gotthelf,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Schweizer,M,2,Schweiz,Schweiz,BS,Vorstädte,Schweiz,Schweiz,BL,NA,Basel,Vorstädte,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Schweizer,W,2,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,BL,NA,Basel,Gundeldingen,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Schweizer,W,2,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,BL,NA,Basel,St. Alban,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Ausländer,M,2,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,BL,NA,Basel,Rosental,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Schweizer,W,2,Schweiz,Schweiz,BS,Altstadt Kleinbasel,Schweiz,Schweiz,BL,NA,Basel,Altstadt Kleinbasel,Switzerland,Basel-Landschaft
2020-4,Wegzug,2020,4,Schweizer,W,2,Schweiz,Schweiz,BS,Breite,Lateinamerika und Karibik,Kolumbien,Ausland,NA,Basel,Breite,world,Colombia
