Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,Jahr_Monat
Zuzug,2002,8,Schweizer,M,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2002-8
Zuzug,2002,8,Schweizer,M,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2002-8
Zuzug,2002,8,Schweizer,M,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bettingen,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,2002-8
Wegzug,2002,8,Ausländer,W,21,Schweiz,Schweiz,BS,Altstadt Grossbasel,Europa (ohne Schweiz),NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,21,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,21,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,21,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2002-8
Zuzug,2002,8,Ausländer,M,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Klybeck,2002-8
Zuzug,2002,8,Ausländer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Schweizer,M,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Rosental,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bettingen,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2002-8
Zuzug,2002,8,Schweizer,W,21,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Ausländer,M,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Clara,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Kleinhüningen,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Zuzug,2002,8,Ausländer,M,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Ausländer,M,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Klybeck,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Ausländer,W,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Kleinhüningen,2002-8
Zuzug,2002,8,Ausländer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,2002-8
Zuzug,2002,8,Schweizer,M,21,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2002-8
Zuzug,2002,8,Schweizer,M,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Ausländer,M,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Wegzug,2002,8,Ausländer,W,21,Schweiz,Schweiz,BS,Bruderholz,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,21,Schweiz,Schweiz,BS,Hirzbrunnen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,21,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,21,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,21,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,21,Schweiz,Schweiz,BS,Klybeck,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,21,Schweiz,Schweiz,BS,Hirzbrunnen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,21,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,21,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,21,Schweiz,Schweiz,BS,Wettstein,unbekannt,NA,NA,NA,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,2002-8
Zuzug,2002,8,Ausländer,M,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,2002-8
Zuzug,2002,8,Ausländer,M,21,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Schweizer,W,21,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Vorstädte,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Vorstädte,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Bettingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Kleinhüningen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Bruderholz,unbekannt,NA,NA,NA,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Zuzug,2002,8,Schweizer,M,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2002-8
Zuzug,2002,8,Ausländer,M,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Schweizer,M,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Rosental,2002-8
Zuzug,2002,8,Ausländer,M,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Breite,2002-8
Zuzug,2002,8,Ausländer,M,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Clara,2002-8
Zuzug,2002,8,Schweizer,M,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Bettingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Riehen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,22,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,22,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,22,Schweiz,Schweiz,BS,Clara,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Altstadt Grossbasel,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,22,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Vorstädte,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Riehen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Ausländer,M,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gotthelf,2002-8
Zuzug,2002,8,Schweizer,M,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2002-8
Zuzug,2002,8,Ausländer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Ausländer,M,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Klybeck,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bettingen,2002-8
Zuzug,2002,8,Schweizer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gotthelf,2002-8
Zuzug,2002,8,Ausländer,W,22,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Breite,2002-8
Zuzug,2002,8,Schweizer,M,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,2002-8
Zuzug,2002,8,Schweizer,M,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Schweizer,M,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Kleinhüningen,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,2002-8
Zuzug,2002,8,Ausländer,W,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2002-8
Zuzug,2002,8,Ausländer,M,22,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bettingen,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,22,Schweiz,Schweiz,BS,Rosental,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Kleinhüningen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,22,Schweiz,Schweiz,BS,Klybeck,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Kleinhüningen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,St. Alban,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,22,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Wegzug,2002,8,Schweizer,W,22,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,22,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,22,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Zuzug,2002,8,Schweizer,W,22,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Wegzug,2002,8,Schweizer,W,23,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,23,Schweiz,Schweiz,BS,Iselin,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,23,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,23,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,23,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,23,Schweiz,Schweiz,BS,Wettstein,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,23,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,23,Schweiz,Schweiz,BS,Breite,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,23,Schweiz,Schweiz,BS,Hirzbrunnen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,23,Schweiz,Schweiz,BS,Altstadt Grossbasel,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,23,Schweiz,Schweiz,BS,Am Ring,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,23,Schweiz,Schweiz,BS,Bachletten,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,23,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,23,Schweiz,Schweiz,BS,Bettingen,unbekannt,NA,NA,NA,2002-8
Zuzug,2002,8,Ausländer,W,23,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Riehen,2002-8
Zuzug,2002,8,Ausländer,M,23,Unbekannt,NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Ausländer,M,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Rosental,2002-8
Zuzug,2002,8,Ausländer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gotthelf,2002-8
Zuzug,2002,8,Ausländer,M,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bettingen,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Wegzug,2002,8,Ausländer,M,23,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,23,Schweiz,Schweiz,BS,Wettstein,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,23,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,23,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,23,Schweiz,Schweiz,BS,Vorstädte,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,23,Schweiz,Schweiz,BS,St. Johann,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,23,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,23,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,23,Schweiz,Schweiz,BS,Riehen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,23,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,St. Alban,2002-8
Zuzug,2002,8,Schweizer,W,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Ausländer,M,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Zuzug,2002,8,Ausländer,M,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Ausländer,W,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,2002-8
Zuzug,2002,8,Ausländer,M,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2002-8
Zuzug,2002,8,Schweizer,W,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Rosental,2002-8
Zuzug,2002,8,Schweizer,W,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2002-8
Zuzug,2002,8,Ausländer,W,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,St. Johann,2002-8
Zuzug,2002,8,Ausländer,W,23,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Clara,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Hirzbrunnen,2002-8
Zuzug,2002,8,Ausländer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2002-8
Zuzug,2002,8,Ausländer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Zuzug,2002,8,Ausländer,M,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Vorstädte,2002-8
Zuzug,2002,8,Schweizer,W,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Wettstein,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Bachletten,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Bruderholz,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Iselin,2002-8
Zuzug,2002,8,Ausländer,M,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Gotthelf,2002-8
Zuzug,2002,8,Ausländer,M,23,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Gundeldingen,2002-8
Zuzug,2002,8,Schweizer,M,23,Schweiz,NA,NA,NA,Schweiz,Schweiz,BS,Am Ring,2002-8
Zuzug,2002,8,Ausländer,W,23,Nordamerika,NA,NA,NA,Schweiz,Schweiz,BS,Matthäus,2002-8
Zuzug,2002,8,Ausländer,W,23,Europa (ohne Schweiz),NA,NA,NA,Schweiz,Schweiz,BS,Altstadt Grossbasel,2002-8
Wegzug,2002,8,Schweizer,M,23,Schweiz,Schweiz,BS,Gundeldingen,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,23,Schweiz,Schweiz,BS,Klybeck,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,M,23,Schweiz,Schweiz,BS,Breite,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,23,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Schweizer,W,23,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,M,23,Schweiz,Schweiz,BS,Matthäus,unbekannt,NA,NA,NA,2002-8
Wegzug,2002,8,Ausländer,W,23,Schweiz,Schweiz,BS,Gotthelf,unbekannt,NA,NA,NA,2002-8
