JahrMonat,Wanderungstyp,Jahr,Monat,Staatsangehoerigkeit,Geschlecht,Alter,VonKontinent,VonLand,VonKanton,VonWohnviertel,NachKontinent,NachLand,NachKanton,NachWohnviertel,StartKarte,StartRegion,EndKarte,EndRegion
2006-12,Wegzug,2006,12,Schweizer,M,0,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,BL,NA,Basel,Bachletten,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Schweizer,W,0,Schweiz,Schweiz,BS,Vorstädte,Schweiz,Schweiz,VD,NA,Basel,Vorstädte,Switzerland,Vaud
2006-12,Wegzug,2006,12,Schweizer,W,0,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,AG,NA,Basel,Riehen,Switzerland,Aargau
2006-12,Zuzug,2006,12,Ausländer,W,0,Europa (ohne Schweiz),Oesterreich,NA,NA,Schweiz,Schweiz,BS,St. Johann,Europe,Austria,Basel,St. Johann
2006-12,Zuzug,2006,12,Schweizer,M,0,Schweiz,Schweiz,BE,NA,Schweiz,Schweiz,BS,Riehen,Switzerland,Bern,Basel,Riehen
2006-12,Zuzug,2006,12,Schweizer,W,0,Asien,Indonesien,NA,NA,Schweiz,Schweiz,BS,Kleinhüningen,world,Indonesia,Basel,Kleinhüningen
2006-12,Wegzug,2006,12,Schweizer,M,0,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,GR,NA,Basel,Iselin,Switzerland,Graubünden
2006-12,Wegzug,2006,12,Schweizer,M,0,Schweiz,Schweiz,BS,Matthäus,Afrika,Tunesien,Ausland,NA,Basel,Matthäus,world,Tunisia
2006-12,Wegzug,2006,12,Schweizer,M,0,Schweiz,Schweiz,BS,Klybeck,Schweiz,Schweiz,BL,NA,Basel,Klybeck,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Ausländer,M,0,Schweiz,Schweiz,BS,Rosental,Lateinamerika und Karibik,Costa Rica,Ausland,NA,Basel,Rosental,world,Costa Rica
2006-12,Wegzug,2006,12,Ausländer,M,0,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,VD,NA,Basel,Gundeldingen,Switzerland,Vaud
2006-12,Zuzug,2006,12,Schweizer,W,0,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Hirzbrunnen,Switzerland,Basel-Landschaft,Basel,Hirzbrunnen
2006-12,Zuzug,2006,12,Ausländer,M,0,Asien,Indien,NA,NA,Schweiz,Schweiz,BS,Clara,world,India,Basel,Clara
2006-12,Zuzug,2006,12,Ausländer,W,0,Nordamerika,Vereinigte Staaten von Amerika,NA,NA,Schweiz,Schweiz,BS,Wettstein,world,United States of America,Basel,Wettstein
2006-12,Zuzug,2006,12,Schweizer,W,0,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,Switzerland,Basel-Landschaft,Basel,Riehen
2006-12,Wegzug,2006,12,Ausländer,W,0,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Spanien,Ausland,NA,Basel,St. Johann,Europe,Spain
2006-12,Wegzug,2006,12,Schweizer,M,0,Schweiz,Schweiz,BS,Klybeck,Schweiz,Schweiz,BL,NA,Basel,Klybeck,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Schweizer,M,1,Schweiz,Schweiz,BS,Vorstädte,Schweiz,Schweiz,BL,NA,Basel,Vorstädte,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Schweizer,W,1,Schweiz,Schweiz,BS,Altstadt Kleinbasel,Schweiz,Schweiz,SO,NA,Basel,Altstadt Kleinbasel,Switzerland,Solothurn
2006-12,Wegzug,2006,12,Ausländer,W,1,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,AG,NA,Basel,Riehen,Switzerland,Aargau
2006-12,Wegzug,2006,12,Schweizer,M,1,Schweiz,Schweiz,BS,Bachletten,Schweiz,Schweiz,AG,NA,Basel,Bachletten,Switzerland,Aargau
2006-12,Wegzug,2006,12,Ausländer,M,1,Schweiz,Schweiz,BS,Wettstein,Asien,Japan,Ausland,NA,Basel,Wettstein,world,Japan
2006-12,Zuzug,2006,12,Ausländer,W,1,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,St. Alban,Switzerland,Basel-Landschaft,Basel,St. Alban
2006-12,Zuzug,2006,12,Ausländer,W,1,Europa (ohne Schweiz),Spanien,NA,NA,Schweiz,Schweiz,BS,Gotthelf,Europe,Spain,Basel,Gotthelf
2006-12,Zuzug,2006,12,Ausländer,M,1,Nordamerika,Kanada,NA,NA,Schweiz,Schweiz,BS,Altstadt Kleinbasel,world,Canada,Basel,Altstadt Kleinbasel
2006-12,Wegzug,2006,12,Ausländer,W,1,Schweiz,Schweiz,BS,Rosental,Schweiz,Schweiz,BL,NA,Basel,Rosental,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Schweizer,M,1,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,Basel,Breite,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Schweizer,M,1,Schweiz,Schweiz,BS,Riehen,Schweiz,Schweiz,BL,NA,Basel,Riehen,Switzerland,Basel-Landschaft
2006-12,Zuzug,2006,12,Ausländer,M,1,Asien,Indien,NA,NA,Schweiz,Schweiz,BS,St. Alban,world,India,Basel,St. Alban
2006-12,Wegzug,2006,12,Schweizer,W,1,Schweiz,Schweiz,BS,Bruderholz,Schweiz,Schweiz,BL,NA,Basel,Bruderholz,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Schweizer,W,1,Schweiz,Schweiz,BS,Iselin,Schweiz,Schweiz,BL,NA,Basel,Iselin,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Schweizer,W,1,Schweiz,Schweiz,BS,Gundeldingen,Schweiz,Schweiz,AG,NA,Basel,Gundeldingen,Switzerland,Aargau
2006-12,Wegzug,2006,12,Schweizer,M,1,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,TG,NA,Basel,Breite,Switzerland,Thurgau
2006-12,Wegzug,2006,12,Ausländer,W,1,Schweiz,Schweiz,BS,Rosental,Europa (ohne Schweiz),Tschechische Republik,Ausland,NA,Basel,Rosental,Europe,Czechia
2006-12,Wegzug,2006,12,Schweizer,W,1,Schweiz,Schweiz,BS,Matthäus,Lateinamerika und Karibik,Dominikanische Republik,Ausland,NA,Basel,Matthäus,world,Dominican Rep.
2006-12,Wegzug,2006,12,Ausländer,W,2,Schweiz,Schweiz,BS,Bruderholz,Asien,Singapur,Ausland,NA,Basel,Bruderholz,world,Malaysia
2006-12,Wegzug,2006,12,Ausländer,M,2,Schweiz,Schweiz,BS,St. Alban,Schweiz,Schweiz,BL,NA,Basel,St. Alban,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Ausländer,M,2,Schweiz,Schweiz,BS,Altstadt Grossbasel,Schweiz,Schweiz,VD,NA,Basel,Altstadt Grossbasel,Switzerland,Vaud
2006-12,Zuzug,2006,12,Ausländer,M,2,Europa (ohne Schweiz),Finnland,NA,NA,Schweiz,Schweiz,BS,Klybeck,Europe,Finland,Basel,Klybeck
2006-12,Zuzug,2006,12,Schweizer,W,2,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Bachletten,Switzerland,Basel-Landschaft,Basel,Bachletten
2006-12,Zuzug,2006,12,Schweizer,W,2,Schweiz,Schweiz,BL,NA,Schweiz,Schweiz,BS,Riehen,Switzerland,Basel-Landschaft,Basel,Riehen
2006-12,Wegzug,2006,12,Ausländer,W,2,Schweiz,Schweiz,BS,Gundeldingen,Nordamerika,Vereinigte Staaten von Amerika,Ausland,NA,Basel,Gundeldingen,world,United States of America
2006-12,Wegzug,2006,12,Schweizer,W,2,Schweiz,Schweiz,BS,Breite,Schweiz,Schweiz,BL,NA,Basel,Breite,Switzerland,Basel-Landschaft
2006-12,Wegzug,2006,12,Ausländer,M,2,Schweiz,Schweiz,BS,Bruderholz,Europa (ohne Schweiz),Frankreich,Ausland,NA,Basel,Bruderholz,Europe,France
2006-12,Wegzug,2006,12,Ausländer,W,2,Schweiz,Schweiz,BS,Breite,Europa (ohne Schweiz),Portugal,Ausland,NA,Basel,Breite,Europe,Portugal
2006-12,Wegzug,2006,12,Ausländer,M,2,Schweiz,Schweiz,BS,St. Johann,Europa (ohne Schweiz),Spanien,Ausland,NA,Basel,St. Johann,Europe,Spain
2006-12,Wegzug,2006,12,Schweizer,W,2,Schweiz,Schweiz,BS,Matthäus,Afrika,Tunesien,Ausland,NA,Basel,Matthäus,world,Tunisia
2006-12,Zuzug,2006,12,Ausländer,M,2,Europa (ohne Schweiz),Polen,NA,NA,Schweiz,Schweiz,BS,Bachletten,Europe,Poland,Basel,Bachletten
2006-12,Zuzug,2006,12,Ausländer,W,2,Europa (ohne Schweiz),Finnland,NA,NA,Schweiz,Schweiz,BS,Klybeck,Europe,Finland,Basel,Klybeck
2006-12,Zuzug,2006,12,Schweizer,M,2,Asien,Thailand,NA,NA,Schweiz,Schweiz,BS,Rosental,world,Thailand,Basel,Rosental
